timestep,position,component,gradient_type,kernel_size,mean_mae,std_mae,mean_spearman,var_spearman
847,8,mix_ffn_after_gate,Gaussian,1,0.12197039,0.019666936,0.8495430921937561,0.004282780518784968
817,6,self_attn_after_gate,Vertical,1,0.111839965,0.03814369,0.9239991354600101,0.0023252670820005455
817,6,self_attn_after_gate,Horizontal,1,0.13369215,0.033367943,0.8741167428615058,0.004115876805505753
817,6,self_attn_after_gate,Gaussian,1,0.101147644,0.023808349,0.9021472600593257,0.0021449419766051705
817,7,self_attn_after_gate,Vertical,1,0.123591565,0.0448171,0.9083531332892272,0.0055320369484409245
817,7,self_attn_after_gate,Horizontal,1,0.16379447,0.035139706,0.8012369640914639,0.010839714486658238
817,7,self_attn_after_gate,Gaussian,1,0.12788147,0.035484783,0.8673277274808591,0.004201516129088204
817,8,self_attn_after_gate,Vertical,1,0.12652794,0.04296508,0.897390612191611,0.006023371278095859
817,8,self_attn_after_gate,Horizontal,1,0.16661173,0.03914173,0.7805769193797976,0.01989922147672978
817,8,self_attn_after_gate,Gaussian,1,0.13538775,0.028464284,0.8166467981481804,0.00815199782981943
817,6,cross_attn,Vertical,1,0.24163131,0.04289718,0.40982004730199717,0.06031763032519711
817,6,cross_attn,Horizontal,1,0.27654976,0.028883887,0.03105086680476212,0.012082190711461467
817,6,cross_attn,Gaussian,1,0.19909894,0.030951133,0.43298293752037154,0.05570469809100834
817,7,cross_attn,Vertical,1,0.2461537,0.044480596,0.35439314613689726,0.09093356234375889
817,7,cross_attn,Horizontal,1,0.2738493,0.020948587,0.030590934591600907,0.014783079990818461
817,7,cross_attn,Gaussian,1,0.2024818,0.034662403,0.4316601904031229,0.04240331788028962
817,8,cross_attn,Vertical,1,0.26022595,0.03440401,0.28592718879809326,0.0640516316249689
817,8,cross_attn,Horizontal,1,0.2741062,0.02392921,0.01948587381156889,0.009625388407431447
817,8,cross_attn,Gaussian,1,0.21429175,0.0430776,0.3783255089015678,0.0570788040543785
817,6,mix_ffn_after_gate,Vertical,1,0.116273254,0.021766342,0.9030891976447889,0.0016638587680126425
817,6,mix_ffn_after_gate,Horizontal,1,0.13968271,0.019134823,0.8503096149992022,0.0022085516346072127
817,6,mix_ffn_after_gate,Gaussian,1,0.09784106,0.014806666,0.8952028208749389,0.0007831521214812974
817,7,mix_ffn_after_gate,Vertical,1,0.1177316,0.018951355,0.8967172200687699,0.0013810896288851124
817,7,mix_ffn_after_gate,Horizontal,1,0.13690321,0.020723294,0.8572939576226559,0.0022679082244024336
817,7,mix_ffn_after_gate,Gaussian,1,0.10797923,0.017938497,0.867620070591006,0.0033263094685736737
817,8,mix_ffn_after_gate,Vertical,1,0.13733412,0.02533942,0.8588700253136667,0.004747027818711754
817,8,mix_ffn_after_gate,Horizontal,1,0.16414729,0.019091032,0.7787113446293549,0.003480837352645165
817,8,mix_ffn_after_gate,Gaussian,1,0.123962365,0.018611593,0.8426799563242946,0.004196879715413022
785,6,self_attn_after_gate,Vertical,1,0.10685212,0.035504483,0.9281890168418359,0.0023107313697312416
785,6,self_attn_after_gate,Horizontal,1,0.12706392,0.029594636,0.8854938626381742,0.003398473804361547
785,6,self_attn_after_gate,Gaussian,1,0.12838098,0.037151072,0.8573808292945125,0.004189433097770442
785,7,self_attn_after_gate,Vertical,1,0.124544054,0.03837575,0.8968233033073614,0.007495049423604305
785,7,self_attn_after_gate,Horizontal,1,0.16682236,0.038689695,0.7912334797177771,0.013793707772222698
785,7,self_attn_after_gate,Gaussian,1,0.12843974,0.036380187,0.8595896861212323,0.004384874680433554
785,8,self_attn_after_gate,Vertical,1,0.1404101,0.043273803,0.8641883934815984,0.009799786830959483
785,8,self_attn_after_gate,Horizontal,1,0.17782435,0.03855405,0.7435101692996229,0.025611623327607774
785,8,self_attn_after_gate,Gaussian,1,0.1339495,0.026076367,0.8096817176633593,0.007463238048728161
785,6,cross_attn,Vertical,1,0.24572766,0.042652447,0.4016004924284762,0.05559601998477176
785,6,cross_attn,Horizontal,1,0.2829759,0.026142802,0.015728041002307146,0.016168703219602187
785,6,cross_attn,Gaussian,1,0.19747743,0.036074862,0.44202533582603754,0.0426103583316935
785,7,cross_attn,Vertical,1,0.24763927,0.04045616,0.3483056075685927,0.07940436682861882
785,7,cross_attn,Horizontal,1,0.2723613,0.01815831,0.020839860369399367,0.01748743709333956
785,7,cross_attn,Gaussian,1,0.20157124,0.03016879,0.37566486776442304,0.056359287804767365
785,8,cross_attn,Vertical,1,0.25844073,0.031559613,0.29799715952511585,0.05372008764113773
785,8,cross_attn,Horizontal,1,0.27038825,0.0166009,0.03292691093539847,0.008917834355915063
785,8,cross_attn,Gaussian,1,0.1968434,0.031775422,0.43305017799737966,0.03908274412761588
785,6,mix_ffn_after_gate,Vertical,1,0.11591281,0.022163725,0.902763436121642,0.0017737791838626144
785,6,mix_ffn_after_gate,Horizontal,1,0.13581134,0.018376285,0.8571785519809452,0.0018530552733925952
785,6,mix_ffn_after_gate,Gaussian,1,0.10157602,0.015208201,0.8878991265297944,0.0009813414430235176
785,7,mix_ffn_after_gate,Vertical,1,0.11983027,0.019033149,0.8934865042268467,0.0014266336007471001
785,7,mix_ffn_after_gate,Horizontal,1,0.13525715,0.020590259,0.8633336241888305,0.0020144444458830733
785,7,mix_ffn_after_gate,Gaussian,1,0.11112183,0.017341023,0.8600061958524445,0.003477999836753949
785,8,mix_ffn_after_gate,Vertical,1,0.14003307,0.025023594,0.8543449399831377,0.00473820385368448
