timestep,position,component,gradient_type,kernel_size,mean_mae,std_mae,mean_spearman,var_spearman
899,7,block_output,Horizontal,1,0.06657375,0.010192949,0.9672739231139919,0.0001379148596072558
899,7,block_output,Gaussian,1,0.07057564,0.01253353,0.9451003734774658,0.0004104276227746301
899,8,block_output,Vertical,1,0.08074686,0.017629541,0.9550935915288612,0.0005426130731992102
899,8,block_output,Horizontal,1,0.08764155,0.017842898,0.9419615636653504,0.000497666355635977
899,8,block_output,Gaussian,1,0.056295596,0.011358279,0.9687167014523775,0.00020166837009655118
899,9,block_output,Vertical,1,0.076304115,0.014088591,0.9570512003926437,0.00043254296675577397
899,9,block_output,Horizontal,1,0.06216705,0.011964049,0.9705948374815268,0.00020946378302791492
899,9,block_output,Gaussian,1,0.055401597,0.009722774,0.9720376760837236,9.935024826889752e-05
874,5,block_output,Vertical,1,0.04590869,0.009824058,0.9839246051104108,6.310566377442814e-05
874,5,block_output,Horizontal,1,0.05847074,0.010115211,0.9732850744220856,9.574614562111606e-05
874,5,block_output,Gaussian,1,0.054807197,0.008548302,0.9646781856309669,0.0001408602467800704
874,6,block_output,Vertical,1,0.05766358,0.011257364,0.9766122074033723,9.483231690082942e-05
874,6,block_output,Horizontal,1,0.06495419,0.010008421,0.9686390158972009,0.00012911568609200562
874,6,block_output,Gaussian,1,0.072865054,0.016809147,0.9442051254761207,0.000525083422272132
874,7,block_output,Vertical,1,0.056222778,0.010566488,0.9770533245730032,0.00012143707819736254
874,7,block_output,Horizontal,1,0.06772015,0.010629482,0.9661576071132382,0.00017241679037578446
874,7,block_output,Gaussian,1,0.067680106,0.011384133,0.9487856916598898,0.0002230423383503229
874,8,block_output,Vertical,1,0.069367126,0.014092905,0.9657132177015536,0.0003083990403843482
874,8,block_output,Horizontal,1,0.072043695,0.015890853,0.9609113076001968,0.00041741382613392575
874,8,block_output,Gaussian,1,0.057460207,0.010263352,0.9697467262651617,0.0001440499912313628
874,9,block_output,Vertical,1,0.06303927,0.015406365,0.9732330892555316,0.00019246529580989446
874,9,block_output,Horizontal,1,0.064135395,0.012817702,0.9686473616747007,0.0002624132689500364
874,9,block_output,Gaussian,1,0.06568334,0.011428102,0.9590006301180778,0.000236699462167623
847,5,block_output,Vertical,1,0.053827886,0.010105391,0.9784938886989739,8.138427252594905e-05
847,5,block_output,Horizontal,1,0.057997946,0.010081289,0.9740835076889567,0.00010859190604070453
847,5,block_output,Gaussian,1,0.058333233,0.0102506075,0.9603825507951771,0.00021518039473406917
847,6,block_output,Vertical,1,0.053819098,0.0117487395,0.9791673039641182,7.600807292293763e-05
847,6,block_output,Horizontal,1,0.063625686,0.010464008,0.9688668789991114,0.0001511337453446227
847,6,block_output,Gaussian,1,0.0713754,0.0124885915,0.943930921356074,0.0005159431448226954
847,7,block_output,Vertical,1,0.0522098,0.010240423,0.9802598708848927,0.00010208486118304533
847,7,block_output,Horizontal,1,0.06895905,0.01129346,0.9641995598871044,0.00020138952001618
847,7,block_output,Gaussian,1,0.056130216,0.010396776,0.9676718385503499,0.0001574057796368761
847,8,block_output,Vertical,1,0.058804974,0.014332412,0.975189152384269,0.0002878044940409364
847,8,block_output,Horizontal,1,0.07344795,0.015823886,0.9590291307208765,0.00044565621585719264
847,8,block_output,Gaussian,1,0.05912891,0.011410209,0.9682077623242106,0.0001490663527489253
847,9,block_output,Vertical,1,0.062173378,0.014527226,0.9730394803488421,0.0002067056044417176
847,9,block_output,Horizontal,1,0.06613886,0.013000305,0.9658302944615067,0.0002966769140931794
